Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price,Total_Amount
402,2023-08-06,CUST0754,Male,37,Clothing,4,45.26,181.04
403,2023-02-14,CUST0887,Male,67,Electronics,2,337.28,674.56
404,2023-10-29,CUST0360,Female,28,Sports,2,89.12,178.24
405,2023-04-16,CUST0061,Female,52,Beauty,5,30.47,152.35
406,2023-06-15,CUST0300,Female,54,Beauty,5,35.83,179.15
407,2023-12-14,CUST0139,Female,21,Beauty,2,32.42,64.84
408,2023-03-09,CUST0150,Female,33,Home,4,85.69,342.76
409,2023-11-20,CUST0643,Female,42,Home,1,105.35,105.35
410,2023-02-17,CUST0528,Female,62,Beauty,4,35.4,141.6
411,2023-06-17,CUST0003,Male,64,Home,3,114.0,342.0
412,2023-10-01,CUST0224,Female,70,Electronics,4,272.22,1088.88
413,2023-05-26,CUST0561,Male,54,Home,3,115.77,347.31
414,2023-01-25,CUST0102,Female,19,Clothing,2,48.83,97.66
415,2023-01-01,CUST0208,Male,59,Beauty,2,34.49,68.98
416,2023-05-21,CUST0671,Female,34,Clothing,3,53.29,159.87
417,2023-11-29,CUST0054,Female,58,Beauty,2,29.15,58.3
418,2023-02-16,CUST0098,Male,31,Home,1,85.31,85.31
419,2023-04-26,CUST0697,Female,18,Clothing,3,56.34,169.02
420,2023-08-05,CUST0136,Female,22,Electronics,4,250.72,1002.88
421,2023-02-22,CUST0321,Female,37,Electronics,4,332.82,1331.28
422,2023-03-10,CUST0694,Male,22,Sports,5,64.27,321.35
423,2023-11-29,CUST0451,Female,64,Electronics,2,350.39,700.78
424,2023-11-12,CUST0454,Male,23,Clothing,2,55.05,110.1
425,2023-10-29,CUST0394,Female,45,Beauty,2,26.97,53.94
426,2023-11-27,CUST0255,Female,67,Clothing,3,44.11,132.33
427,2023-11-07,CUST0194,Female,36,Clothing,2,49.9,99.8
428,2023-02-27,CUST0512,Male,51,Clothing,3,58.68,176.04
429,2023-03-09,CUST0882,Female,41,Sports,2,88.41,176.82
430,2023-02-07,CUST0602,Male,18,Beauty,2,24.48,48.96
431,2023-01-31,CUST0408,Female,58,Sports,4,77.55,310.2
432,2023-07-25,CUST0656,Male,35,Clothing,3,41.58,124.74
433,2023-04-15,CUST0160,Female,43,Sports,1,73.93,73.93
434,2023-08-12,CUST0977,Male,21,Electronics,1,350.96,350.96
435,2023-03-01,CUST0627,Male,37,Electronics,1,241.52,241.52
436,2023-03-12,CUST0012,Male,49,Beauty,5,30.21,151.05
437,2023-05-13,CUST0381,Male,65,Beauty,1,33.26,33.26
438,2023-01-16,CUST0827,Female,35,Sports,1,72.41,72.41
439,2023-10-23,CUST0079,Female,47,Sports,3,65.77,197.31
440,2023-10-18,CUST0377,Male,34,Clothing,5,53.48,267.4
441,2023-03-01,CUST0759,Male,20,Clothing,2,40.92,81.84
442,2023-07-06,CUST0943,Male,29,Clothing,5,56.06,280.3
443,2024-01-01,CUST0672,Female,32,Beauty,2,29.0,58.0
444,2023-06-13,CUST0846,Male,54,Beauty,1,30.02,30.02
445,2023-01-27,CUST0229,Male,43,Clothing,4,57.32,229.28
446,2023-06-09,CUST0089,Female,18,Beauty,2,27.5,55.0
447,2023-06-05,CUST0638,Male,47,Beauty,5,35.66,178.3
448,2023-04-11,CUST0923,Male,27,Clothing,4,40.48,161.92
449,2023-10-05,CUST0652,Male,39,Clothing,4,56.98,227.92
450,2023-06-07,CUST0211,Male,44,Home,1,118.9,118.9
451,2023-03-14,CUST0287,Male,20,Electronics,5,289.57,1447.85
452,2023-07-10,CUST0998,Male,55,Clothing,5,42.67,213.35
453,2023-07-21,CUST0607,Male,45,Electronics,2,275.0,550.0
454,2023-06-11,CUST0403,Female,38,Home,3,89.34,268.02
455,2023-04-14,CUST0799,Male,27,Clothing,2,48.99,97.98
456,2023-06-10,CUST0124,Female,67,Electronics,4,277.0,1108.0
457,2023-05-16,CUST0093,Male,69,Beauty,5,24.48,122.4
458,2023-06-17,CUST0094,Male,40,Home,5,81.96,409.8
459,2023-06-03,CUST0840,Male,19,Home,4,102.24,408.96
460,2023-10-09,CUST0097,Female,24,Electronics,1,241.43,241.43
461,2023-04-24,CUST0203,Female,41,Clothing,5,51.72,258.6
462,2023-02-08,CUST0067,Male,59,Home,2,83.68,167.36
463,2023-06-19,CUST0044,Female,21,Electronics,5,291.98,1459.9
464,2023-07-22,CUST0031,Female,61,Home,2,94.16,188.32
465,2023-04-06,CUST0287,Female,27,Clothing,5,52.38,261.9
466,2023-05-06,CUST0303,Female,44,Sports,4,65.95,263.8
467,2023-05-24,CUST0141,Female,30,Sports,2,84.18,168.36
468,2023-10-06,CUST0020,Female,68,Beauty,4,30.53,122.12
469,2023-09-06,CUST0935,Female,42,Beauty,2,24.31,48.62
470,2023-11-02,CUST0031,Female,21,Home,5,94.3,471.5
471,2023-10-27,CUST0998,Male,24,Electronics,2,271.98,543.96
472,2023-01-29,CUST0971,Male,54,Home,3,117.41,352.23
473,2023-03-30,CUST0243,Female,69,Beauty,5,24.34,121.7
474,2023-12-25,CUST0971,Male,54,Electronics,4,305.05,1220.2
475,2023-03-31,CUST0039,Male,21,Electronics,5,266.26,1331.3
476,2023-09-27,CUST0001,Female,57,Electronics,2,280.89,561.78
477,2023-04-01,CUST0865,Female,21,Clothing,2,51.73,103.46
478,2023-03-14,CUST0114,Female,22,Beauty,4,31.03,124.12
479,2023-06-22,CUST0331,Male,28,Home,4,105.97,423.88
480,2023-03-31,CUST0992,Female,32,Sports,2,76.11,152.22
481,2023-12-19,CUST0131,Male,64,Clothing,5,47.83,239.15
482,2023-10-18,CUST0187,Female,69,Sports,2,84.47,168.94
483,2023-02-23,CUST0145,Female,65,Clothing,2,46.94,93.88
484,2023-06-13,CUST0652,Male,70,Beauty,4,24.14,96.56
485,2023-04-18,CUST0710,Male,40,Beauty,1,32.64,32.64
486,2023-01-25,CUST0449,Female,28,Home,4,115.27,461.08
487,2023-06-29,CUST0385,Male,48,Sports,2,69.21,138.42
488,2023-02-07,CUST0867,Male,36,Clothing,3,45.22,135.66
489,2023-02-23,CUST0351,Male,42,Electronics,1,305.65,305.65
490,2023-02-17,CUST0609,Female,63,Clothing,4,58.85,235.4
491,2023-03-26,CUST0912,Female,28,Clothing,1,46.62,46.62
492,2023-04-08,CUST0714,Female,60,Beauty,3,26.85,80.55
493,2023-01-26,CUST0586,Female,27,Clothing,3,40.08,120.24
494,2023-02-14,CUST0844,Female,30,Clothing,1,44.14,44.14
495,2023-11-23,CUST0084,Female,25,Beauty,4,29.65,118.6
496,2023-12-05,CUST0094,Female,29,Beauty,4,28.43,113.72
497,2023-08-17,CUST0270,Female,47,Beauty,2,34.04,68.08
498,2023-10-16,CUST0155,Male,23,Beauty,5,28.97,144.85
499,2023-10-29,CUST0567,Male,42,Sports,4,94.9,379.6
500,2023-12-18,CUST0587,Male,48,Beauty,1,28.74,28.74
501,2024-01-01,CUST0515,Male,25,Home,2,117.96,235.92
502,2023-03-27,CUST0828,Male,26,Clothing,4,41.57,166.28
503,2023-12-16,CUST0207,Male,56,Beauty,3,34.93,104.79
504,2023-02-04,CUST0398,Female,53,Beauty,3,30.24,90.72
505,2023-01-07,CUST0718,Female,25,Home,2,85.93,171.86
506,2023-10-29,CUST0777,Male,24,Sports,1,89.14,89.14
507,2023-10-02,CUST0899,Female,34,Home,4,102.88,411.52
508,2023-08-31,CUST0177,Female,43,Electronics,5,313.04,1565.2
509,2023-12-22,CUST0040,Female,39,Electronics,1,329.49,329.49
510,2023-05-18,CUST0021,Female,70,Beauty,3,27.36,82.08
511,2023-09-09,CUST0702,Male,32,Electronics,3,356.91,1070.73
512,2023-08-15,CUST0846,Female,35,Home,5,105.82,529.1
513,2023-04-07,CUST0217,Female,65,Home,5,114.69,573.45
514,2023-01-29,CUST0811,Male,22,Beauty,5,28.84,144.2
515,2023-09-26,CUST0030,Male,30,Electronics,1,269.94,269.94
516,2023-08-22,CUST0941,Female,63,Electronics,3,284.2,852.6
517,2023-08-26,CUST0407,Male,61,Clothing,2,47.45,94.9
518,2023-11-01,CUST0182,Female,55,Sports,3,75.02,225.06
519,2023-05-13,CUST0851,Male,36,Clothing,4,40.99,163.96
520,2023-10-20,CUST0989,Male,32,Electronics,2,272.29,544.58
521,2023-07-29,CUST0021,Male,48,Electronics,2,312.14,624.28
522,2023-01-05,CUST0259,Female,63,Beauty,4,34.75,139.0
523,2023-06-28,CUST0259,Male,47,Beauty,5,33.89,169.45
524,2023-07-23,CUST0105,Male,50,Beauty,5,31.77,158.85
525,2023-11-08,CUST0306,Male,48,Clothing,3,59.77,179.31
526,2023-11-24,CUST0883,Female,34,Beauty,2,25.8,51.6
527,2023-05-04,CUST0825,Female,60,Beauty,2,32.66,65.32
528,2023-12-02,CUST0303,Female,44,Home,4,109.47,437.88
529,2023-10-26,CUST0586,Male,39,Electronics,5,316.6,1583.0
530,2023-09-01,CUST0368,Female,28,Sports,2,73.4,146.8
531,2023-08-30,CUST0759,Female,64,Sports,2,94.3,188.6
532,2023-06-21,CUST0092,Male,40,Electronics,3,290.46,871.38
533,2023-06-19,CUST0267,Female,47,Clothing,4,41.07,164.28
534,2023-11-21,CUST0595,Male,48,Electronics,5,254.38,1271.9
535,2023-12-15,CUST0543,Female,44,Clothing,2,42.75,85.5
536,2023-04-13,CUST0420,Female,27,Beauty,2,33.35,66.7
537,2023-09-07,CUST0647,Male,38,Clothing,1,49.04,49.04
538,2023-04-18,CUST0793,Male,54,Electronics,4,334.23,1336.92
539,2023-02-15,CUST0630,Female,58,Home,4,97.16,388.64
540,2023-09-02,CUST0005,Male,52,Electronics,3,354.01,1062.03
541,2023-06-14,CUST0854,Male,19,Clothing,2,44.53,89.06
542,2023-06-26,CUST0133,Male,42,Sports,5,73.8,369.0
543,2023-02-03,CUST0306,Female,47,Sports,5,80.77,403.85
544,2023-08-11,CUST0138,Female,49,Beauty,2,25.98,51.96
545,2023-07-26,CUST0234,Male,64,Electronics,2,328.09,656.18
546,2023-10-29,CUST0174,Male,41,Clothing,4,57.53,230.12
547,2023-05-11,CUST0548,Male,56,Clothing,1,53.07,53.07
548,2023-01-11,CUST0707,Male,44,Home,4,84.94,339.76
549,2023-05-10,CUST0719,Male,31,Clothing,3,48.42,145.26
550,2023-02-21,CUST0533,Female,57,Sports,2,77.4,154.8
551,2023-02-23,CUST0737,Male,36,Clothing,1,49.95,49.95
552,2023-11-08,CUST0797,Female,51,Electronics,3,324.41,973.23
553,2023-06-01,CUST0041,Female,31,Home,3,89.38,268.14
554,2023-01-07,CUST0092,Male,54,Home,2,117.98,235.96
555,2023-09-19,CUST0741,Male,34,Electronics,4,358.64,1434.56
556,2023-06-01,CUST0476,Male,24,Electronics,1,342.27,342.27
557,2023-07-04,CUST0694,Female,45,Clothing,1,57.02,57.02
558,2023-01-24,CUST0873,Male,60,Electronics,3,282.9,848.7
559,2023-08-13,CUST0275,Male,41,Beauty,2,25.37,50.74
560,2023-07-24,CUST0279,Female,62,Home,4,105.95,423.8
561,2023-03-27,CUST0136,Male,28,Clothing,4,58.22,232.88
562,2023-09-05,CUST0583,Female,29,Sports,4,88.93,355.72
563,2023-11-10,CUST0884,Male,48,Home,1,115.5,115.5
564,2023-08-14,CUST0065,Female,59,Beauty,1,32.45,32.45
565,2023-12-14,CUST0786,Male,60,Beauty,5,30.28,151.4
566,2023-12-25,CUST0098,Female,60,Electronics,4,281.49,1125.96
567,2023-12-13,CUST0395,Male,70,Sports,5,65.75,328.75
568,2023-11-26,CUST0518,Female,49,Electronics,1,330.17,330.17
569,2023-06-14,CUST0339,Female,21,Sports,2,81.62,163.24
570,2023-07-13,CUST0837,Male,23,Home,4,112.05,448.2
571,2023-08-18,CUST0878,Female,46,Beauty,1,35.77,35.77
572,2023-12-01,CUST0106,Female,44,Clothing,5,50.98,254.9
573,2023-02-16,CUST0619,Female,50,Sports,2,84.95,169.9
574,2023-08-22,CUST0373,Male,70,Electronics,4,279.84,1119.36
575,2023-11-14,CUST0485,Female,63,Home,1,83.9,83.9
576,2023-12-04,CUST0003,Female,40,Beauty,5,30.26,151.3
577,2023-12-26,CUST0047,Male,49,Electronics,4,252.84,1011.36
578,2023-11-09,CUST0193,Male,43,Electronics,4,338.95,1355.8
579,2023-04-08,CUST0347,Male,66,Home,1,117.07,117.07
580,2023-12-11,CUST0127,Female,47,Sports,5,68.31,341.55
581,2023-09-13,CUST0544,Male,53,Home,5,99.32,496.6
582,2023-09-18,CUST0944,Male,62,Sports,2,87.38,174.76
583,2023-03-07,CUST0397,Female,50,Home,4,119.18,476.72
584,2023-12-21,CUST0255,Female,43,Beauty,3,29.43,88.29
585,2023-03-10,CUST0423,Female,62,Sports,3,86.78,260.34
586,2023-10-11,CUST0223,Male,31,Sports,3,85.97,257.91
587,2023-12-11,CUST0728,Male,50,Sports,3,86.73,260.19
588,2023-06-30,CUST0492,Female,61,Sports,3,92.08,276.24
589,2023-08-05,CUST0014,Male,19,Home,2,82.12,164.24
590,2023-01-29,CUST0274,Male,36,Beauty,2,34.07,68.14
591,2023-12-20,CUST0303,Male,66,Sports,1,75.48,75.48
592,2023-08-20,CUST0631,Male,65,Sports,4,71.6,286.4
593,2023-12-23,CUST0710,Male,42,Home,4,118.27,473.08
594,2023-12-17,CUST0990,Male,18,Beauty,2,31.45,62.9
595,2023-08-15,CUST0934,Female,66,Sports,5,87.63,438.15
596,2023-04-11,CUST0743,Male,36,Home,2,119.34,238.68
597,2023-02-08,CUST0986,Male,65,Sports,1,76.07,76.07
598,2023-08-08,CUST0570,Female,26,Electronics,5,341.52,1707.6
599,2023-01-03,CUST0478,Male,20,Electronics,3,311.63,934.89
600,2023-11-17,CUST0864,Female,49,Sports,5,75.46,377.3
601,2023-12-29,CUST0539,Male,29,Sports,1,89.16,89.16
602,2023-03-23,CUST0557,Female,23,Beauty,2,34.6,69.2
603,2023-12-06,CUST0340,Female,36,Electronics,5,303.66,1518.3
604,2023-10-15,CUST0665,Male,25,Beauty,4,26.88,107.52
605,2023-11-25,CUST0941,Male,20,Beauty,4,34.99,139.96
606,2023-02-28,CUST0263,Female,19,Sports,3,80.46,241.38
607,2023-09-18,CUST0499,Male,36,Electronics,3,301.67,905.01
608,2023-02-19,CUST0995,Male,58,Clothing,2,53.41,106.82
609,2023-04-20,CUST0435,Male,31,Sports,4,84.69,338.76
610,2023-02-06,CUST0703,Male,19,Home,3,81.52,244.56
611,2023-02-07,CUST0183,Female,53,Clothing,5,56.43,282.15
612,2023-05-13,CUST0398,Female,58,Home,4,92.66,370.64
613,2023-07-19,CUST0122,Male,59,Sports,1,88.19,88.19
614,2023-10-27,CUST0718,Male,40,Sports,1,73.27,73.27
615,2023-12-18,CUST0622,Male,36,Home,4,95.8,383.2
616,2023-12-05,CUST0486,Male,52,Electronics,2,329.61,659.22
617,2023-10-07,CUST0984,Male,37,Beauty,1,30.64,30.64
618,2023-10-12,CUST0127,Male,18,Sports,5,76.61,383.05
619,2023-10-08,CUST0313,Male,65,Beauty,2,28.95,57.9
620,2023-11-27,CUST0146,Male,29,Electronics,5,340.17,1700.85
621,2023-04-10,CUST0186,Male,66,Sports,4,84.63,338.52
622,2023-02-07,CUST0688,Male,34,Clothing,2,54.51,109.02
623,2023-09-07,CUST0366,Male,60,Electronics,1,274.22,274.22
624,2023-02-05,CUST0326,Female,46,Beauty,5,31.91,159.55
625,2023-12-22,CUST0157,Female,69,Beauty,4,26.02,104.08
626,2023-06-10,CUST0805,Male,63,Home,3,113.6,340.8
627,2023-03-10,CUST0751,Female,48,Home,4,94.35,377.4
628,2023-06-06,CUST0565,Male,29,Sports,1,90.94,90.94
629,2023-03-13,CUST0202,Female,64,Clothing,1,57.84,57.84
630,2023-09-17,CUST0032,Female,67,Sports,2,93.0,186.0
631,2023-10-10,CUST0557,Female,59,Electronics,3,287.1,861.3
632,2023-10-29,CUST0878,Female,26,Home,5,100.42,502.1
633,2023-07-23,CUST0515,Male,60,Electronics,5,322.1,1610.5
634,2023-09-21,CUST0457,Male,29,Sports,5,85.1,425.5
635,2023-03-16,CUST0750,Female,40,Clothing,2,55.23,110.46
636,2023-04-29,CUST0271,Female,32,Clothing,2,50.36,100.72
637,2023-07-04,CUST0481,Female,20,Clothing,3,42.06,126.18
638,2023-09-24,CUST0850,Female,65,Beauty,5,30.53,152.65
639,2023-03-31,CUST0670,Female,41,Sports,1,80.53,80.53
640,2023-07-12,CUST0529,Female,40,Beauty,4,33.51,134.04
641,2023-11-06,CUST0514,Male,46,Electronics,2,249.25,498.5
642,2023-11-26,CUST0217,Male,29,Electronics,3,312.24,936.72
643,2023-03-02,CUST0236,Female,69,Beauty,1,29.78,29.78
644,2023-09-03,CUST0216,Male,59,Home,1,89.75,89.75
645,2023-03-07,CUST0607,Male,26,Sports,1,92.51,92.51
646,2023-03-17,CUST0171,Female,29,Sports,4,83.18,332.72
647,2023-10-16,CUST0020,Female,23,Electronics,4,312.78,1251.12
648,2023-08-30,CUST0175,Male,44,Sports,2,89.43,178.86
649,2023-04-04,CUST0676,Female,28,Beauty,4,31.16,124.64
650,2023-02-05,CUST0388,Female,26,Clothing,1,44.05,44.05
651,2023-09-16,CUST0430,Male,56,Clothing,2,49.52,99.04
652,2023-11-11,CUST0040,Male,23,Home,2,116.08,232.16
653,2023-10-04,CUST0919,Female,51,Home,3,114.99,344.97
654,2023-12-24,CUST0440,Male,69,Home,4,94.02,376.08
655,2023-12-23,CUST0101,Female,26,Beauty,4,33.19,132.76
656,2023-02-12,CUST0613,Female,34,Electronics,1,325.1,325.1
657,2023-01-04,CUST0536,Male,51,Clothing,4,53.09,212.36
658,2023-12-19,CUST0324,Female,41,Clothing,2,48.52,97.04
659,2023-10-27,CUST0268,Female,54,Beauty,5,27.31,136.55
660,2023-12-15,CUST0774,Male,44,Sports,5,79.44,397.2
661,2023-07-09,CUST0569,Female,34,Beauty,5,28.13,140.65
662,2023-12-28,CUST0754,Male,60,Clothing,2,48.93,97.86
663,2023-12-25,CUST0103,Male,50,Home,3,112.03,336.09
664,2023-11-11,CUST0701,Male,28,Home,1,112.17,112.17
665,2023-03-16,CUST0949,Female,23,Clothing,3,44.44,133.32
666,2023-02-10,CUST0039,Female,43,Sports,5,73.17,365.85
667,2023-11-02,CUST0969,Male,58,Home,4,80.43,321.72
668,2023-12-03,CUST0531,Female,30,Clothing,5,50.21,251.05
669,2023-12-24,CUST0630,Male,61,Clothing,3,44.79,134.37
670,2023-01-01,CUST0089,Female,67,Home,3,106.79,320.37
671,2023-07-27,CUST0206,Male,65,Clothing,1,50.99,50.99
672,2023-10-14,CUST0357,Female,70,Beauty,2,31.28,62.56
673,2023-04-10,CUST0953,Female,54,Clothing,3,43.5,130.5
674,2023-09-17,CUST0573,Male,50,Beauty,3,35.36,106.08
675,2023-09-20,CUST0898,Female,62,Home,4,102.53,410.12
676,2023-05-05,CUST0348,Female,61,Home,5,114.48,572.4
677,2023-09-04,CUST0265,Male,42,Electronics,2,336.02,672.04
678,2023-07-31,CUST0529,Male,62,Beauty,2,27.45,54.9
679,2023-07-24,CUST0767,Female,22,Sports,2,79.25,158.5
680,2023-07-01,CUST0916,Female,29,Electronics,4,328.45,1313.8
681,2023-05-01,CUST0248,Female,31,Electronics,2,340.19,680.38
682,2023-11-13,CUST0160,Male,25,Clothing,4,52.28,209.12
683,2023-10-05,CUST0869,Female,41,Sports,3,79.75,239.25
684,2023-10-22,CUST0503,Male,66,Sports,3,76.73,230.19
685,2023-10-23,CUST0056,Female,48,Sports,1,80.08,80.08
686,2023-07-21,CUST0795,Male,47,Clothing,5,49.2,246.0
687,2023-12-19,CUST0013,Male,42,Sports,1,74.41,74.41
688,2023-11-10,CUST0192,Female,33,Beauty,4,35.5,142.0
689,2023-06-25,CUST0189,Female,45,Electronics,4,324.09,1296.36
690,2023-07-10,CUST0875,Female,35,Home,2,102.86,205.72
691,2023-10-22,CUST0235,Male,64,Beauty,2,30.66,61.32
692,2023-07-15,CUST0150,Male,48,Clothing,2,48.43,96.86
693,2023-03-10,CUST0530,Female,68,Home,3,90.04,270.12
694,2023-10-18,CUST0408,Male,62,Electronics,1,265.86,265.86
695,2023-05-11,CUST0860,Male,46,Beauty,3,28.33,84.99
696,2023-10-14,CUST0955,Female,40,Clothing,4,42.42,169.68
697,2023-12-14,CUST0204,Male,67,Beauty,3,27.9,83.7
698,2023-09-19,CUST0794,Female,23,Home,5,91.46,457.3
699,2023-11-20,CUST0890,Male,58,Beauty,4,31.58,126.32
700,2023-10-20,CUST0870,Male,23,Electronics,3,267.39,802.17
701,2023-06-12,CUST0299,Female,56,Home,3,115.51,346.53
702,2023-07-05,CUST0602,Female,44,Electronics,2,342.51,685.02
703,2023-03-06,CUST0241,Female,65,Clothing,2,43.34,86.68
704,2023-02-22,CUST0066,Female,53,Clothing,1,55.42,55.42
705,2023-09-26,CUST0086,Male,34,Sports,2,66.7,133.4
706,2023-07-19,CUST0235,Male,65,Beauty,4,31.52,126.08
707,2023-03-09,CUST0859,Male,19,Clothing,3,57.21,171.63
708,2023-06-16,CUST0479,Female,53,Home,2,118.78,237.56
709,2023-12-24,CUST0182,Female,58,Sports,4,80.75,323.0
710,2023-11-24,CUST0318,Female,48,Sports,2,89.75,179.5
711,2023-08-15,CUST0375,Female,34,Electronics,3,241.27,723.81
712,2023-09-25,CUST0869,Male,40,Beauty,4,30.42,121.68
713,2023-12-19,CUST0970,Female,37,Clothing,4,55.96,223.84
714,2023-11-02,CUST0816,Male,53,Beauty,2,28.94,57.88
715,2023-10-15,CUST0405,Male,28,Home,4,88.82,355.28
716,2023-02-10,CUST0641,Male,51,Sports,3,73.11,219.33
717,2023-09-30,CUST0276,Female,30,Clothing,2,42.73,85.46
718,2023-02-26,CUST0467,Female,35,Sports,4,70.01,280.04
719,2023-01-10,CUST0051,Male,29,Clothing,3,45.38,136.14
720,2023-08-13,CUST0009,Male,23,Electronics,1,299.23,299.23
721,2023-06-25,CUST0320,Female,41,Home,1,93.21,93.21
722,2023-03-16,CUST0273,Female,22,Sports,4,69.81,279.24
723,2023-05-09,CUST0849,Male,25,Electronics,4,332.55,1330.2
724,2023-08-15,CUST0756,Male,30,Home,1,100.85,100.85
725,2023-04-17,CUST0399,Female,38,Electronics,1,329.37,329.37
726,2023-10-09,CUST0126,Female,48,Beauty,2,28.33,56.66
727,2023-01-27,CUST0224,Male,33,Home,3,80.6,241.8
728,2023-05-22,CUST0123,Female,68,Electronics,1,356.26,356.26
729,2023-10-25,CUST0708,Female,62,Sports,2,75.88,151.76
730,2023-02-15,CUST0162,Female,23,Sports,3,93.79,281.37
731,2023-11-17,CUST0062,Female,59,Electronics,5,334.98,1674.9
732,2023-03-06,CUST0239,Female,53,Beauty,4,32.8,131.2
733,2023-01-11,CUST0387,Female,64,Electronics,3,347.84,1043.52
734,2023-09-06,CUST0449,Female,52,Home,2,102.67,205.34
735,2023-10-06,CUST0332,Female,35,Sports,5,69.13,345.65
736,2023-09-29,CUST0461,Female,70,Beauty,5,28.41,142.05
737,2023-01-01,CUST0654,Female,64,Electronics,1,314.37,314.37
738,2023-07-06,CUST0636,Male,38,Clothing,5,56.38,281.9
739,2023-04-08,CUST0700,Female,67,Sports,2,83.62,167.24
740,2023-06-15,CUST0657,Female,25,Clothing,5,53.18,265.9
741,2023-01-23,CUST0183,Male,30,Clothing,4,43.83,175.32
742,2023-01-17,CUST0658,Female,60,Home,5,104.96,524.8
743,2023-10-30,CUST0051,Female,32,Sports,1,64.42,64.42
744,2023-04-17,CUST0504,Male,47,Clothing,3,51.16,153.48
745,2023-08-01,CUST0814,Male,70,Sports,3,80.93,242.79
746,2023-02-06,CUST0080,Male,51,Clothing,1,54.5,54.5
747,2023-09-30,CUST0195,Male,51,Electronics,5,315.04,1575.2
748,2023-04-02,CUST0768,Female,65,Clothing,5,47.16,235.8
749,2023-08-23,CUST0682,Female,24,Electronics,2,306.0,612.0
750,2023-09-16,CUST0674,Male,52,Sports,4,93.87,375.48
751,2023-06-11,CUST0333,Female,44,Home,3,104.34,313.02
752,2023-10-16,CUST0220,Female,67,Sports,3,75.52,226.56
753,2023-08-20,CUST0983,Female,18,Clothing,3,51.92,155.76
754,2023-09-23,CUST0912,Female,18,Beauty,2,26.58,53.16
755,2023-06-11,CUST0791,Female,53,Sports,5,82.26,411.3
756,2023-10-20,CUST0097,Male,47,Beauty,2,25.66,51.32
757,2023-07-07,CUST0256,Male,34,Beauty,1,30.85,30.85
758,2023-10-19,CUST0752,Male,64,Beauty,4,26.07,104.28
759,2023-12-20,CUST0591,Male,56,Beauty,1,32.77,32.77
760,2023-10-23,CUST0081,Male,67,Beauty,3,34.56,103.68
761,2023-08-11,CUST0953,Male,67,Electronics,5,351.44,1757.2
762,2023-11-21,CUST0648,Female,21,Beauty,5,24.49,122.45
763,2023-10-04,CUST0154,Female,50,Electronics,2,246.06,492.12
764,2023-07-21,CUST0771,Male,32,Home,3,111.45,334.35
765,2023-03-17,CUST0345,Male,48,Sports,1,81.54,81.54
766,2023-05-15,CUST0409,Female,67,Electronics,2,297.71,595.42
767,2023-04-12,CUST0405,Male,53,Sports,5,71.88,359.4
768,2023-02-06,CUST0796,Female,38,Sports,1,67.6,67.6
769,2023-07-31,CUST0375,Female,30,Beauty,3,31.13,93.39
770,2023-01-13,CUST0313,Male,40,Sports,4,83.94,335.76
771,2023-08-14,CUST0947,Male,30,Beauty,2,33.09,66.18
772,2023-02-13,CUST0758,Male,33,Sports,2,91.8,183.6
773,2023-05-28,CUST0352,Male,37,Home,4,80.91,323.64
774,2023-04-18,CUST0551,Male,31,Sports,5,88.01,440.05
775,2023-10-08,CUST0638,Male,62,Clothing,4,51.66,206.64
776,2023-12-06,CUST0045,Female,28,Clothing,3,44.01,132.03
777,2023-12-23,CUST0278,Male,47,Clothing,1,47.77,47.77
778,2023-05-19,CUST0873,Female,24,Clothing,3,57.35,172.05
779,2023-11-29,CUST0237,Female,50,Clothing,3,49.69,149.07
780,2023-11-02,CUST0091,Male,30,Sports,4,81.94,327.76
781,2023-12-31,CUST0041,Male,51,Beauty,3,29.88,89.64
782,2023-03-22,CUST0356,Female,40,Beauty,2,35.95,71.9
783,2023-09-14,CUST0832,Male,58,Beauty,4,34.68,138.72
784,2023-01-16,CUST0972,Female,32,Electronics,3,347.66,1042.98
785,2023-12-03,CUST0090,Female,51,Sports,2,77.35,154.7
786,2023-10-21,CUST0437,Female,56,Beauty,4,30.51,122.04
787,2023-04-16,CUST0142,Male,26,Beauty,5,34.91,174.55
788,2023-08-09,CUST0149,Male,38,Clothing,5,50.66,253.3
789,2023-03-02,CUST0326,Male,64,Clothing,3,57.6,172.8
790,2023-07-31,CUST0311,Female,65,Beauty,2,33.35,66.7
791,2023-02-24,CUST0190,Male,66,Sports,5,72.54,362.7
792,2023-10-18,CUST0237,Male,32,Clothing,3,41.59,124.77
793,2023-09-02,CUST0515,Female,63,Beauty,2,34.23,68.46
794,2023-09-09,CUST0141,Male,30,Electronics,1,289.03,289.03
795,2023-01-08,CUST0974,Female,32,Electronics,2,247.94,495.88
796,2023-08-13,CUST0502,Female,47,Electronics,4,288.58,1154.32
797,2023-01-22,CUST0753,Female,64,Beauty,4,31.34,125.36
798,2023-10-20,CUST0550,Male,51,Clothing,4,49.14,196.56
799,2023-01-22,CUST0532,Female,65,Clothing,5,47.75,238.75
800,2023-11-19,CUST0195,Female,46,Home,3,110.95,332.85
801,2023-05-27,CUST0171,Female,36,Sports,1,86.08,86.08
802,2023-03-14,CUST0850,Female,23,Sports,1,69.75,69.75
803,2023-10-27,CUST0560,Male,43,Home,3,98.04,294.12
804,2023-04-02,CUST0605,Male,47,Clothing,3,46.48,139.44
