stockcode,total_quantity_sold,average_demand,demand_variance,total_product_revenue,unique_customers,daily_avg_demand,daily_demand_std,safety_stock,lead_time_demand,reorder_point,reorder_quantity
20701,282,21.692307692307693,2038.0641025641023,397.5,12,0.7726027397260274,45.14492333102474,198.0,6.0,204.0,24.0
20702,758,3.158333333333333,13.263528591352852,3178.0,151,2.0767123287671234,3.6419127654781698,16.0,15.0,31.0,63.0
20703,459,2.7818181818181817,3.830155210643016,1938.25,122,1.2575342465753425,1.9570782331432273,9.0,9.0,18.0,38.0
20704,345,5.390625,43.60689484126982,1200.95,60,0.9452054794520548,6.603551683849368,29.0,7.0,36.0,29.0
20705,269,5.489795918367347,57.46343537414966,972.55,47,0.736986301369863,7.5804640606066895,34.0,6.0,40.0,23.0
20707,1279,19.984375,4213.793402777778,914.12,48,3.504109589041096,64.9137381667223,284.0,25.0,309.0,106.0
20711,11326,16.80415430267062,1676.8679767725876,20283.78,326,31.03013698630137,40.94957846880219,179.0,218.0,397.0,931.0
20712,15709,16.982702702702703,1215.5061939861948,29105.5,387,43.038356164383565,34.86411040004025,153.0,302.0,455.0,1292.0
20713,19463,20.95048439181916,2213.65918349356,35162.42,371,53.323287671232876,47.049539673556424,206.0,374.0,580.0,1600.0
20714,1513,126.08333333333331,18121.90151515152,586.25,10,4.145205479452055,134.6176122026814,588.0,30.0,618.0,125.0
20715,400,400.0,0.0,424.0,1,1.095890410958904,0.0,0.0,8.0,8.0,33.0
20716,1392,8.093023255813954,82.7281381748946,1705.8,121,3.813698630136986,9.095500985371537,40.0,27.0,67.0,115.0
20717,5335,10.522682445759369,584.7045240155601,6353.53,283,14.616438356164384,24.180664259187754,106.0,103.0,209.0,439.0
20718,12255,14.07003444316877,775.3042849413407,14359.26,428,33.57534246575342,27.84428639669799,122.0,236.0,358.0,1008.0
20719,19027,17.782242990654204,885.641031446981,15030.64,365,52.12876712328767,29.75972162919171,130.0,365.0,495.0,1564.0
20721,1,1.0,0.0,0.85,1,0.0027397260273972603,0.0,0.0,1.0,1.0,1.0
20723,14542,14.600401606425702,556.4311154164399,11654.8,356,39.84109589041096,23.58879215679429,103.0,279.0,382.0,1196.0
20724,25816,17.130723291307234,834.5825016677381,20503.2,524,70.72876712328767,28.889141587588547,127.0,496.0,623.0,2122.0
20725,37750,14.469145266385588,559.4607999209919,59375.1,845,103.42465753424658,23.65292370767284,104.0,724.0,828.0,3103.0
20726,20916,13.015556938394525,1557.740106523376,33004.76,585,57.3041095890411,39.46821640919914,173.0,402.0,575.0,1720.0
20727,25392,12.416625916870416,1273.1492342068605,39904.0,705,69.56712328767124,35.68121682631998,156.0,487.0,643.0,2088.0
20728,23304,12.804395604395603,1431.9837079907447,36644.28,702,63.846575342465755,37.84156059137552,166.0,447.0,613.0,1916.0
20729,4626,69.04477611940298,262520.22523744905,1154.9,39,12.673972602739726,512.3672757285042,2237.0,89.0,2326.0,381.0
20730,1659,40.46341463414634,47408.854878048776,524.25,34,4.545205479452055,217.73574552206347,951.0,32.0,983.0,137.0
20731,4100,89.1304347826087,161493.09371980678,1179.0,40,11.232876712328768,401.86203319025645,1755.0,79.0,1834.0,337.0
20733,1546,15.15686274509804,1880.3513880799849,1123.7,67,4.235616438356164,43.36301866890709,190.0,30.0,220.0,128.0
20734,1379,20.279411764705884,2859.33867427568,1079.85,50,3.778082191780822,53.472784426058084,234.0,27.0,261.0,114.0
20735,824,13.07936507936508,1154.6226318484387,588.0,30,2.2575342465753425,33.979738548853476,149.0,16.0,165.0,68.0
20736,286,15.88888888888889,690.9281045751635,230.1,18,0.7835616438356164,26.28551130518795,115.0,6.0,121.0,24.0
20738,1585,24.384615384615383,1594.1778846153848,1270.55,46,4.342465753424658,39.92715723183138,175.0,31.0,206.0,131.0
20747,309,4.414285714285715,69.20269151138717,4212.55,48,0.8465753424657534,8.318815511320537,37.0,6.0,43.0,26.0
20748,359,3.149122807017544,22.570485949386725,3371.25,86,0.9835616438356164,4.750840551879922,21.0,7.0,28.0,30.0
20749,2972,4.07681755829904,92.79079425375714,21169.64,426,8.142465753424657,9.63279784142474,43.0,57.0,100.0,245.0
20750,3608,4.137614678899083,45.11077639326307,25936.48,471,9.884931506849314,6.716455642171924,30.0,70.0,100.0,297.0
20751,2736,6.3776223776223775,67.11875040846996,5652.120000000001,264,7.495890410958904,8.192603396263605,36.0,53.0,89.0,225.0
20752,1317,4.877777777777778,205.74337050805465,2315.7000000000003,188,3.6082191780821917,14.343757196357398,63.0,26.0,89.0,109.0
20753,187,4.921052631578948,22.56116642958748,391.1,30,0.5123287671232877,4.749859622092792,21.0,4.0,25.0,16.0
20754,4815,7.039473684210527,241.7510017723665,9329.22,363,13.191780821917808,15.548344020260373,68.0,93.0,161.0,396.0
20755,5084,59.11627906976744,216778.73926128584,1031.0,74,13.92876712328767,465.59503784005886,2033.0,98.0,2131.0,418.0
20756,5679,129.0681818181818,632651.8789640592,816.7499999999999,40,15.558904109589042,795.3941657845241,3473.0,109.0,3582.0,467.0
20757,5301,94.66071428571428,410887.8282467532,856.23,49,14.523287671232877,641.0053262233889,2799.0,102.0,2901.0,436.0
20758,5378,70.76315789473684,302940.79649122834,920.9,61,14.734246575342466,550.4005782075709,2403.0,104.0,2507.0,443.0
20759,5734,130.3181818181818,632358.826638478,863.5,35,15.70958904109589,795.2099261443345,3472.0,110.0,3582.0,472.0
20760,5484,91.4,312878.4135593221,1270.2,47,15.024657534246575,559.355355350534,2442.0,106.0,2548.0,451.0
20761,413,3.52991452991453,90.458149130563,1207.37,93,1.1315068493150684,9.51094890799877,42.0,8.0,50.0,34.0
20762,416,3.747747747747748,98.17215397215394,1171.71,88,1.1397260273972603,9.908186210006043,44.0,8.0,52.0,35.0
20763,245,4.152542372881356,62.26943308007015,606.86,54,0.6712328767123288,7.891098344341563,35.0,5.0,40.0,21.0
20764,597,4.117241379310345,89.07643678160915,1721.88,107,1.6356164383561644,9.438031403932133,42.0,12.0,54.0,50.0
20765,405,3.347107438016529,87.71184573002765,1104.79,96,1.1095890410958904,9.36546025190581,41.0,8.0,49.0,34.0
20766,475,3.8,88.67741935483866,1345.98,100,1.3013698630136987,9.416868872127225,42.0,10.0,52.0,40.0
20767,750,5.067567567567568,130.4851994851994,1546.52,112,2.0547945205479454,11.423011839493093,50.0,15.0,65.0,62.0
20768,702,6.0,172.87931034482756,1357.81,98,1.9232876712328768,13.148357705235568,58.0,14.0,72.0,58.0
20769,403,6.5,236.6475409836064,708.47,48,1.104109589041096,15.38335272245964,68.0,8.0,76.0,34.0
20770,902,7.912280701754386,245.9037416550225,1831.2,94,2.4712328767123286,15.68131823715795,69.0,18.0,87.0,75.0
20771,551,4.919642857142857,120.61510617760618,1051.96,91,1.5095890410958903,10.982490891305405,48.0,11.0,59.0,46.0
20772,926,7.068702290076335,214.89524368761005,1721.56,105,2.536986301369863,14.659305702781767,64.0,18.0,82.0,77.0
20773,3303,33.704081632653065,94137.22080791082,889.9499999999999,78,9.04931506849315,306.8178951885154,1340.0,64.0,1404.0,272.0
20774,3419,44.4025974025974,132753.53315105944,841.35,68,9.367123287671232,364.35358259671256,1591.0,66.0,1657.0,282.0
20775,3509,64.98148148148148,208720.9619147449,749.85,43,9.613698630136986,456.85989309058954,1995.0,68.0,2063.0,289.0
20776,3187,59.01851851851852,170833.2638015374,698.55,50,8.73150684931507,413.31980814078753,1805.0,62.0,1867.0,262.0
20777,3525,37.10526315789474,107625.09518477046,1016.25,78,9.657534246575343,328.06263911754786,1433.0,68.0,1501.0,290.0
20778,3595,44.38271604938272,139144.33919753085,891.75,66,9.849315068493151,373.0205613602699,1629.0,69.0,1698.0,296.0
20780,174,2.8524590163934427,30.86120218579236,857.6,35,0.4767123287671233,5.555285967958118,25.0,4.0,29.0,15.0
20781,77,1.8780487804878048,3.6597560975609738,373.17,34,0.21095890410958903,1.9130489009852765,9.0,2.0,11.0,7.0
20782,101,1.9803921568627447,2.739607843137254,556.25,39,0.27671232876712326,1.6551760761735455,8.0,2.0,10.0,9.0
20783,130,3.823529411764706,57.96791443850268,658.26,20,0.3561643835616438,7.613666294138631,34.0,3.0,37.0,11.0
20784,26,3.25,27.07142857142857,970.7,6,0.07123287671232877,5.203021100421232,23.0,1.0,24.0,3.0
20785,44,2.588235294117647,9.757352941176473,1657.8,14,0.12054794520547946,3.1236761901926506,14.0,1.0,15.0,4.0
20786,22,2.4444444444444446,13.02777777777778,830.9,9,0.06027397260273973,3.6094013046179527,16.0,1.0,17.0,2.0
20787,11,1.375,0.2678571428571428,435.4500000000001,7,0.030136986301369864,0.5175491695067655,3.0,1.0,4.0,1.0
20791,5,5.0,0.0,63.75,1,0.0136986301369863,0.0,0.0,1.0,1.0,1.0
20793,273,18.2,3767.7428571428577,402.75,13,0.7479452054794521,61.3819424354008,268.0,6.0,274.0,23.0
20794,190,6.129032258064516,13.182795698924735,480.9,27,0.5205479452054794,3.6308119889254438,16.0,4.0,20.0,16.0
20795,116,6.823529411764706,64.27941176470588,228.84,15,0.3178082191780822,8.017444216501035,36.0,3.0,39.0,10.0
20796,88,6.769230769230769,21.525641025641026,145.2,11,0.2410958904109589,4.639573366769947,21.0,2.0,23.0,8.0
20798,445,10.348837209302326,129.61351052048727,869.7,35,1.2191780821917808,11.384792950268672,50.0,9.0,59.0,37.0
20799,167,12.846153846153848,758.3076923076924,215.5,11,0.4575342465753425,27.537387172854515,121.0,4.0,125.0,14.0
20800,996,498.0,488072.0,258.2,2,2.728767123287671,698.6214998123089,3050.0,20.0,3070.0,82.0
20801,902,12.356164383561644,189.3713850837138,845.86,61,2.4712328767123286,13.761227600897886,61.0,18.0,79.0,75.0
20802,895,11.776315789473683,189.24263157894737,1137.99,68,2.452054794520548,13.756548679772386,61.0,18.0,79.0,74.0
20803,1091,17.885245901639344,598.7366120218579,680.91,50,2.989041095890411,24.469095038882372,107.0,21.0,128.0,90.0
20804,283,11.791666666666666,812.6068840579708,438.15,21,0.7753424657534247,28.506260436226473,125.0,6.0,131.0,24.0
20812,5,1.6666666666666667,0.3333333333333333,12.75,3,0.0136986301369863,0.5773502691896257,3.0,1.0,4.0,1.0
20814,187,15.583333333333334,481.71969696969705,206.39,7,0.5123287671232877,21.948113745142134,96.0,4.0,100.0,16.0
20816,24,3.4285714285714284,3.952380952380953,123.6,5,0.06575342465753424,1.98805959477601,9.0,1.0,10.0,2.0
20818,79,3.590909090909091,29.3961038961039,211.25,20,0.21643835616438356,5.4218173978938005,24.0,2.0,26.0,7.0
20819,208,4.16,40.25959183673469,543.71,39,0.5698630136986301,6.34504466782817,28.0,4.0,32.0,18.0
20820,11,1.375,0.5535714285714286,54.45,6,0.030136986301369864,0.7440238091428449,4.0,1.0,5.0,1.0
20821,26,2.6,5.6,128.70000000000002,10,0.07123287671232877,2.3664319132398464,11.0,1.0,12.0,3.0
20822,2,2.0,0.0,9.3,1,0.005479452054794521,0.0,0.0,1.0,1.0,1.0
20823,248,14.588235294117649,295.8823529411764,513.2,14,0.6794520547945205,17.20123114608883,76.0,5.0,81.0,21.0
20825,360,60.0,12758.399999999998,1229.04,5,0.9863013698630136,112.95308760720089,494.0,7.0,501.0,30.0
20826,355,25.357142857142858,617.4780219780221,290.72,11,0.9726027397260274,24.84910505386506,109.0,7.0,116.0,30.0
20827,173,21.625,623.4107142857143,209.36,5,0.473972602739726,24.96819405334944,109.0,4.0,113.0,15.0
20828,4220,8.178294573643411,463.7856250470383,9951.0,261,11.561643835616438,21.535682599979,95.0,81.0,176.0,347.0
20829,4700,11.35265700483092,1097.1005135043456,9350.39,207,12.876712328767123,33.12250765724639,145.0,91.0,236.0,387.0
20830,296,6.297872340425532,186.99629972247916,501.6,36,0.810958904109589,13.674659034962414,60.0,6.0,66.0,25.0
20831,394,7.576923076923077,208.17043740573143,594.84,34,1.0794520547945206,14.428112745807452,63.0,8.0,71.0,33.0
20832,1576,15.153846153846152,283.14115011202387,994.1,86,4.317808219178082,16.826798569901044,74.0,31.0,105.0,130.0
20833,52,10.4,82.8,811.8,3,0.14246575342465753,9.09945053286186,40.0,1.0,41.0,5.0
20835,78,9.75,9.642857142857142,64.98,8,0.2136986301369863,3.1052950170405937,14.0,2.0,16.0,7.0
20836,224,10.181818181818182,9.87012987012987,250.00000000000003,18,0.6136986301369863,3.14167628347191,14.0,5.0,19.0,19.0
20837,165,9.166666666666666,11.088235294117643,188.07,17,0.4520547945205479,3.3299001928162415,15.0,4.0,19.0,14.0
20838,391,10.025641025641026,37.55195681511472,387.29,36,1.0712328767123287,6.127965144737257,27.0,8.0,35.0,33.0
20839,507,8.45,17.20084745762712,574.09,53,1.389041095890411,4.147390439496518,19.0,10.0,29.0,42.0
20840,813,13.327868852459016,655.7573770491801,1170.83,50,2.2273972602739724,25.607760094338204,112.0,16.0,128.0,67.0
20845,73,3.4761904761904763,18.661904761904765,463.55,15,0.2,4.319942680395744,19.0,2.0,21.0,6.0
20846,1321,10.083969465648854,98.96981796829124,1627.97,105,3.6191780821917807,9.948357551289119,44.0,26.0,70.0,109.0
20847,71,3.55,10.05,266.25,17,0.19452054794520549,3.170173496829472,14.0,2.0,16.0,6.0
20848,39,3.25,9.113636363636363,115.05,10,0.10684931506849316,3.0188799849673327,14.0,1.0,15.0,4.0
20849,670,33.5,16410.894736842107,566.1,15,1.8356164383561644,128.10501448749812,560.0,13.0,573.0,56.0
20850,820,35.65217391304348,20738.96442687747,713.8000000000001,19,2.2465753424657535,144.01029278102823,629.0,16.0,645.0,68.0
20851,334,11.928571428571429,2928.216931216931,417.7,21,0.915068493150685,54.113001498872066,237.0,7.0,244.0,28.0
20854,363,4.321428571428571,97.23278829604128,581.15,66,0.9945205479452055,9.860668755010549,44.0,7.0,51.0,30.0
20855,142,3.021276595744681,13.4995374653099,234.3,41,0.38904109589041097,3.674171670636784,17.0,3.0,20.0,12.0
20856,332,3.688888888888889,9.902122347066168,547.8,70,0.9095890410958904,3.1467637895250684,14.0,7.0,21.0,28.0
20857,248,3.263157894736842,6.783157894736841,409.2,57,0.6794520547945205,2.604449633749296,12.0,5.0,17.0,21.0
20858,4,4.0,0.0,6.6,1,0.010958904109589041,0.0,0.0,1.0,1.0,1.0
20860,19,1.9,1.877777777777778,39.900000000000006,10,0.052054794520547946,1.3703203194062978,6.0,1.0,7.0,2.0
20861,45,2.8125,6.9625,94.5,15,0.1232876712328767,2.638654960391752,12.0,1.0,13.0,4.0
20862,316,11.285714285714286,463.6190476190477,652.5300000000001,21,0.8657534246575342,21.53181477765048,94.0,7.0,101.0,26.0
20863,284,6.761904761904762,262.0882694541231,563.19,35,0.7780821917808219,16.189140479164518,71.0,6.0,77.0,24.0
20864,247,9.148148148148149,391.6695156695157,483.33,20,0.6767123287671233,19.790642123728976,87.0,5.0,92.0,21.0
20865,247,8.233333333333333,361.9781609195402,485.49,24,0.6767123287671233,19.025723663491494,84.0,5.0,89.0,21.0
20866,963,11.06896551724138,832.4137931034485,972.29,76,2.638356164383562,28.85158215944922,126.0,19.0,145.0,80.0
20867,844,10.96103896103896,789.8537252221463,791.72,68,2.3123287671232875,28.104336413125758,123.0,17.0,140.0,70.0
20868,789,17.152173913043477,1669.3763285024145,437.66,40,2.1616438356164385,40.85800201309915,179.0,16.0,195.0,65.0
20869,459,14.34375,1820.9425403225805,225.49,30,1.2575342465753425,42.67250332852035,187.0,9.0,196.0,38.0
20870,26,6.5,64.33333333333334,39.3,4,0.07123287671232877,8.020806277010644,36.0,1.0,37.0,3.0
20871,1202,15.41025641025641,1105.3879453879456,1713.3,72,3.293150684931507,33.24737501499849,146.0,24.0,170.0,99.0
20877,10,3.333333333333333,6.333333333333334,4.2,3,0.0273972602739726,2.5166114784235836,11.0,1.0,12.0,1.0
20878,689,9.985507246376812,172.043904518329,833.89,61,1.8876712328767122,13.11655078587084,58.0,14.0,72.0,57.0
20879,50,6.25,7.357142857142856,32.5,8,0.136986301369863,2.7124053637210745,12.0,1.0,13.0,5.0
20881,2,2.0,0.0,1.7,1,0.005479452054794521,0.0,0.0,1.0,1.0,1.0
20882,2,2.0,0.0,5.9,1,0.005479452054794521,0.0,0.0,1.0,1.0,1.0
20884,2,1.0,0.0,4.2,2,0.005479452054794521,0.0,0.0,1.0,1.0,1.0
20885,1,1.0,0.0,2.95,1,0.0027397260273972603,0.0,0.0,1.0,1.0,1.0
20886,1686,6.771084337349397,126.58851535172946,3161.4,163,4.619178082191781,11.251156178443594,50.0,33.0,83.0,139.0
20887,5,1.25,0.25,17.25,4,0.0136986301369863,0.5,3.0,1.0,4.0,1.0
20888,359,32.63636363636363,4828.054545454545,499.81,10,0.9835616438356164,69.48420356782214,304.0,7.0,311.0,30.0
20889,656,54.66666666666666,13211.696969696968,392.0,12,1.7972602739726027,114.94214618536131,502.0,13.0,515.0,54.0
20890,4,4.0,0.0,15.0,1,0.010958904109589041,0.0,0.0,1.0,1.0,1.0
20891,2,2.0,0.0,15.9,1,0.005479452054794521,0.0,0.0,1.0,1.0,1.0
20892,86,3.739130434782609,9.383399209486164,699.7,21,0.2356164383561644,3.0632334565759374,14.0,2.0,16.0,8.0
20893,538,8.151515151515152,321.91515151515154,1210.35,41,1.473972602739726,17.941994078561933,79.0,11.0,90.0,45.0
20894,227,3.721311475409836,22.53770491803279,650.45,47,0.6219178082191781,4.7473892739096915,21.0,5.0,26.0,19.0
20895,16,4.0,28.666666666666668,47.20000000000001,3,0.043835616438356165,5.354126134736337,24.0,1.0,25.0,2.0
20896,38,2.7142857142857144,9.296703296703296,112.1,13,0.10410958904109589,3.049049572687085,14.0,1.0,15.0,4.0
20897,298,8.054054054054054,594.3303303303303,613.9000000000001,29,0.8164383561643835,24.378891080816828,107.0,6.0,113.0,25.0
20898,307,7.871794871794871,519.3778677462886,620.0500000000001,35,0.8410958904109589,22.789863267389048,100.0,6.0,106.0,26.0
20899,44,3.3846153846153846,15.089743589743586,129.8,12,0.12054794520547946,3.884551916211648,17.0,1.0,18.0,4.0
20901,33,2.0625,1.2625000000000004,209.55,14,0.09041095890410959,1.1236102527122118,5.0,1.0,6.0,3.0
20902,69,4.6,62.25714285714286,313.35,11,0.18904109589041096,7.890319566224353,35.0,2.0,37.0,6.0
20903,103,5.421052631578948,68.7017543859649,337.25,19,0.2821917808219178,8.288652145310774,37.0,2.0,39.0,9.0
20905,6,2.0,3.0,38.1,3,0.01643835616438356,1.7320508075688772,8.0,1.0,9.0,1.0
20906,77,2.655172413793104,4.376847290640392,227.15000000000003,25,0.21095890410958903,2.0920916066559783,10.0,2.0,12.0,7.0
20910,80,2.857142857142857,18.941798941798943,488.8,11,0.2191780821917808,4.352217703860751,19.0,2.0,21.0,7.0
20913,295,9.833333333333334,1405.66091954023,787.05,26,0.8082191780821918,37.49214477114146,164.0,6.0,170.0,25.0
20914,18235,10.01372872048325,805.9289322977966,50195.33,647,49.95890410958904,28.388887479043568,124.0,350.0,474.0,1499.0
20931,611,5.932038834951456,73.29925756710452,1776.2500000000002,91,1.673972602739726,8.561498558494565,38.0,12.0,50.0,51.0
20932,305,5.446428571428571,49.23344155844155,932.05,54,0.8356164383561644,7.016654584518291,31.0,6.0,37.0,26.0
20933,493,11.465116279069768,2236.4451827242524,1245.15,38,1.3506849315068492,47.29106874161602,207.0,10.0,217.0,41.0
20934,167,3.4791666666666665,17.57402482269504,877.1500000000001,44,0.4575342465753425,4.19213845461896,19.0,4.0,23.0,14.0
20935,293,7.325,104.94294871794874,535.5500000000001,35,0.8027397260273973,10.24416657019734,45.0,6.0,51.0,25.0
20936,309,5.618181818181818,61.573737373737394,704.33,42,0.8465753424657534,7.846893485560856,35.0,6.0,41.0,26.0
20939,12,12.0,0.0,10.2,1,0.03287671232876712,0.0,0.0,1.0,1.0,1.0
20940,113,6.277777777777778,67.0359477124183,312.55,15,0.3095890410958904,8.187548333440134,36.0,3.0,39.0,10.0
20941,928,13.257142857142858,715.6430641821945,719.62,54,2.5424657534246577,26.751505830180747,117.0,18.0,135.0,77.0
20942,6,1.5,0.3333333333333333,7.5,4,0.01643835616438356,0.5773502691896257,3.0,1.0,4.0,1.0
20943,332,6.916666666666667,25.82269503546099,415.0,46,0.9095890410958904,5.081603588972775,23.0,7.0,30.0,28.0
20950,652,9.87878787878788,100.26200466200466,282.97,57,1.7863013698630137,10.01309166351755,44.0,13.0,57.0,54.0
20952,321,16.05,2995.944736842105,134.82,19,0.8794520547945206,54.73522391332756,239.0,7.0,246.0,27.0
20953,19,2.7142857142857144,1.9047619047619049,31.35,7,0.052054794520547946,1.3801311186847085,7.0,1.0,8.0,2.0
20956,2120,14.620689655172416,624.959291187739,2538.43,117,5.808219178082192,24.99918581049669,110.0,41.0,151.0,175.0
20957,67,5.583333333333333,20.4469696969697,97.15,12,0.18356164383561643,4.52183255959016,20.0,2.0,22.0,6.0
20958,26,2.888888888888889,5.611111111111112,50.7,9,0.07123287671232877,2.3687784005919825,11.0,1.0,12.0,3.0
20960,1739,12.07638888888889,259.00810994561,2169.95,85,4.764383561643836,16.093728901209005,71.0,34.0,105.0,143.0
20961,3138,9.867924528301886,407.64811618356026,3850.66,177,8.597260273972603,20.190297575408845,89.0,61.0,150.0,258.0
20963,3038,10.194630872483222,386.6488599642964,3729.29,168,8.323287671232876,19.663388821978177,86.0,59.0,145.0,250.0
