customer_id,recency,frequency,monetary,average_order_value,first_purchase_date,customer_tenure_days,purchase_frequency_per_day,churn,churn_probability
12630,10,2,1270.88,635.44,2011-10-27 10:41:00,44,0.0454545454545454,0,0.0014968672
12631,57,6,3481.57,580.2616666666667,2010-01-15 14:50:00,693,0.0086580086580086,0,0.56580025
12632,521,2,804.88,402.44,2010-05-24 09:07:00,565,0.0035398230088495,1,0.8932557
12633,59,7,5678.16,811.1657142857142,2010-07-02 11:44:00,526,0.0133079847908745,0,0.1920662
12634,536,2,490.0,245.0,2010-06-09 15:41:00,548,0.0036496350364963,1,0.89898103
12635,90,4,2930.41,732.6025,2010-09-09 10:50:00,457,0.0087527352297593,0,0.36236444
12636,739,1,141.0,141.0,2009-12-01 09:55:00,739,0.0013531799729364,1,0.9981792
12637,67,12,8283.81,690.3175,2010-06-14 13:36:00,543,0.0220994475138121,0,0.078286126
12638,33,2,921.49,460.745,2010-03-10 10:30:00,640,0.003125,0,0.8484797
12639,239,3,1312.37,437.4566666666667,2010-03-22 09:05:00,628,0.0047770700636942,1,0.6915703
12640,24,3,1174.58,391.5266666666666,2011-09-19 12:01:00,82,0.0365853658536585,0,0.0010007212
12641,115,1,185.9,185.9,2011-08-16 13:26:00,115,0.008695652173913,1,0.9943777
12642,25,3,1013.26,337.75333333333333,2011-08-24 09:23:00,108,0.0277777777777777,0,0.012375763
12643,128,12,8304.82,692.0683333333333,2010-04-07 14:16:00,611,0.0196399345335515,1,0.102020346
12644,130,4,1918.49,479.6225,2010-01-14 13:02:00,694,0.0057636887608069,1,0.7690186
12645,34,8,3539.3,442.4125,2010-02-09 10:49:00,669,0.0119581464872944,0,0.30720526
12646,5,2,1346.97,673.485,2011-10-21 12:52:00,49,0.0408163265306122,0,0.0010879169
12647,22,36,16955.55,470.9875,2010-01-13 15:06:00,695,0.0517985611510791,0,0.11644038
12648,155,4,1112.0,278.0,2010-01-07 18:38:00,701,0.0057061340941512,1,0.847717
12649,107,8,2294.65,286.83125,2010-01-12 17:24:00,696,0.0114942528735632,1,0.46795443
12650,3,1,314.44,314.44,2011-12-06 16:34:00,3,0.3333333333333333,0,0.0011979253
12651,335,4,377.75,94.4375,2010-08-31 15:21:00,465,0.0086021505376344,1,0.68506974
12652,331,2,1017.03,508.515,2010-10-01 15:16:00,434,0.0046082949308755,1,0.53442204
12653,149,3,4160.83,1386.9433333333334,2010-07-01 09:56:00,527,0.0056925996204933,1,0.7002259
12654,11,5,601.98,120.396,2011-02-17 13:16:00,295,0.0169491525423728,0,0.35391465
12655,424,1,261.35,261.35,2010-10-12 09:17:00,424,0.0023584905660377,1,0.9991904
12656,17,8,6407.83,800.97875,2010-05-26 09:00:00,563,0.0142095914742451,0,0.19794713
12657,11,4,1643.18,410.795,2011-09-22 11:40:00,79,0.050632911392405,0,0.001587389
12658,19,1,686.05,686.05,2011-11-21 10:22:00,19,0.0526315789473684,0,0.0015359116
12659,30,1,91.68,91.68,2011-11-10 11:53:00,30,0.0333333333333333,0,0.0025188029
12660,11,1,245.1,245.1,2011-11-28 13:26:00,11,0.0909090909090909,0,0.0006115323
12661,436,1,162.0,162.0,2010-09-29 16:46:00,436,0.0022935779816513,1,0.9993259
12662,1,20,6726.54,336.327,2010-04-01 09:50:00,618,0.0323624595469255,0,0.045204572
12663,625,2,239.4,119.7,2010-02-09 14:28:00,668,0.0029940119760479,1,0.9757439
12664,8,11,6070.04,551.8218181818182,2009-12-13 10:28:00,727,0.015130674002751,0,0.19741407
12665,325,3,313.6,104.53333333333336,2010-02-08 15:11:00,669,0.0044843049327354,1,0.77543885
12666,394,1,1248.42,1248.42,2010-11-10 16:40:00,394,0.0025380710659898,1,0.9986603
12667,58,1,620.13,620.13,2011-10-12 17:00:00,58,0.0172413793103448,0,0.001793821
12668,12,10,11383.03,1138.303,2010-01-31 15:45:00,677,0.0147710487444608,0,0.24265847
12669,151,3,2744.03,914.6766666666666,2011-03-28 10:15:00,257,0.0116731517509727,1,0.40232837
12670,10,7,3760.29,537.1842857142857,2010-02-11 10:13:00,667,0.0104947526236881,0,0.43711457
12671,606,1,2622.481,2622.481,2010-04-12 16:30:00,606,0.0016501650165016,1,0.9991549
12672,330,2,437.05,218.525,2010-04-23 09:57:00,596,0.0033557046979865,1,0.8688601
12673,5,3,1230.02,410.00666666666666,2010-11-03 10:46:00,402,0.0074626865671641,0,0.26527542
12674,39,4,1970.6,492.65,2011-05-16 09:10:00,208,0.0192307692307692,0,0.12833773
12675,554,2,957.25,478.625,2010-05-10 16:44:00,578,0.0034602076124567,1,0.79824126
12676,25,11,2843.09,258.4627272727273,2010-08-13 13:29:00,483,0.0227743271221532,0,0.06634188
12677,555,2,395.1,197.55,2010-02-11 13:55:00,666,0.003003003003003,1,0.9675076
12678,42,21,34281.18,1632.4371428571428,2010-01-07 16:46:00,701,0.0299572039942938,0,0.16712773
12679,59,4,1113.02,278.255,2011-03-01 12:26:00,284,0.0140845070422535,0,0.19634959
12680,1,4,880.81,220.2025,2011-08-18 15:44:00,113,0.0353982300884955,0,0.018930586
12681,15,45,29834.76,662.9946666666667,2009-12-13 13:31:00,726,0.0619834710743801,0,0.00870117
12682,4,52,22950.22,441.3503846153847,2009-12-01 09:28:00,739,0.0703653585926928,0,0.010082736
12683,4,21,11633.7,553.9857142857143,2009-12-13 15:01:00,726,0.0289256198347107,0,0.10364113
12684,8,7,2283.63,326.23285714285714,2011-05-10 12:55:00,213,0.0328638497652582,0,0.034314916
12685,28,6,2863.08,477.18,2011-09-07 10:28:00,94,0.0638297872340425,0,0.00198857
12686,372,1,89.14,89.14,2010-12-03 09:51:00,372,0.0026881720430107,1,0.9992792
12687,481,2,2138.91,1069.455,2010-08-16 12:10:00,481,0.0041580041580041,1,0.72568434
12688,114,1,4873.81,4873.81,2011-08-18 08:49:00,114,0.0087719298245614,1,0.9852035
12689,26,2,1247.61,623.8050000000001,2011-08-04 10:04:00,128,0.015625,0,0.14912161
12690,206,1,389.01,389.01,2011-05-18 09:09:00,206,0.0048543689320388,1,0.9972523
12691,28,7,1170.4,167.20000000000002,2010-10-15 12:00:00,421,0.0166270783847981,0,0.18884337
12692,637,1,110.95,110.95,2010-03-12 14:02:00,637,0.0015698587127158,1,0.9992926
12693,127,7,1703.02,243.28857142857143,2010-07-05 13:56:00,522,0.0134099616858237,1,0.27938884
12694,70,3,1843.35,614.4499999999999,2010-10-14 19:39:00,421,0.007125890736342,0,0.2471577
12695,7,7,1407.12,201.0171428571429,2010-02-12 13:22:00,665,0.0105263157894736,0,0.5195922
12696,435,2,851.91,425.955,2010-07-19 10:02:00,509,0.0039292730844793,1,0.86390585
12697,29,3,957.59,319.19666666666666,2011-06-23 15:44:00,169,0.0177514792899408,0,0.18032894
12698,590,1,339.75,339.75,2010-04-28 15:51:00,590,0.0016949152542372,1,0.99912554
12699,418,1,638.11,638.11,2010-10-18 12:07:00,418,0.0023923444976076,1,0.99886
12700,8,4,4939.99,1234.9975,2011-05-08 16:10:00,215,0.0186046511627906,0,0.14926825
12701,80,6,2446.41,407.735,2010-03-16 13:23:00,633,0.0094786729857819,0,0.39337328
12702,20,1,219.0,219.0,2011-11-20 10:36:00,20,0.05,0,0.0012371335
12703,71,4,1006.53,251.6325,2010-01-24 12:05:00,685,0.0058394160583941,0,0.74039215
12704,7,8,2340.84,292.605,2011-06-23 10:20:00,170,0.0470588235294117,0,0.04978819
12705,15,14,11762.1,840.15,2010-06-24 09:51:00,534,0.0262172284644194,0,0.10186371
12707,292,1,603.42,603.42,2011-02-21 08:38:00,292,0.0034246575342465,1,0.99724627
12708,30,18,5117.66,284.31444444444446,2009-12-18 10:25:00,722,0.0249307479224376,0,0.093522795
12709,15,34,30291.76,890.9341176470588,2009-12-09 13:49:00,730,0.0465753424657534,0,0.09585139
12710,97,3,1149.02,383.00666666666666,2011-05-22 14:05:00,201,0.0149253731343283,1,0.27846515
12711,612,2,1339.05,669.525,2010-02-01 11:30:00,677,0.0029542097488921,1,0.9479616
12712,29,21,6723.03,320.14428571428573,2009-12-09 10:46:00,731,0.0287277701778385,0,0.08267671
12713,1,1,848.55,848.55,2011-12-09 12:16:00,1,1.0,0,0.00087799306
12714,9,12,14093.71,1174.4758333333334,2009-12-04 10:00:00,736,0.0163043478260869,0,0.15883702
12715,106,1,343.36,343.36,2011-08-25 15:22:00,106,0.0094339622641509,1,0.97122556
12716,4,2,1053.49,526.745,2011-07-29 13:28:00,133,0.0150375939849624,0,0.22861181
12717,151,3,1308.91,436.3033333333333,2010-04-28 14:34:00,590,0.0050847457627118,1,0.7219768
12718,71,1,238.25,238.25,2011-09-29 16:38:00,71,0.0140845070422535,0,0.0019623628
12719,5,2,644.95,322.475,2011-10-05 14:50:00,65,0.0307692307692307,0,0.0014991587
12720,3,30,7787.28,259.576,2010-07-21 09:46:00,507,0.059171597633136,0,0.04128475
12721,32,8,4013.08,501.635,2010-08-25 11:07:00,472,0.0169491525423728,0,0.1630164
12722,85,4,997.63,249.4075,2011-07-12 11:55:00,151,0.0264900662251655,0,0.046650093
12723,4,5,725.07,145.014,2011-10-05 15:52:00,65,0.0769230769230769,0,0.0007118939
12724,5,7,2317.52,331.07428571428574,2010-06-22 14:00:00,535,0.0130841121495327,0,0.24005333
12725,371,4,2266.76,566.69,2010-05-04 13:59:00,584,0.0068493150684931,1,0.621622
12726,28,11,4014.6,364.96363636363634,2010-03-25 16:25:00,624,0.0176282051282051,0,0.17291005
12727,11,10,5679.53,567.953,2010-02-23 09:54:00,655,0.015267175572519,0,0.23967348
12728,71,5,1070.17,214.034,2010-11-21 11:34:00,384,0.0130208333333333,0,0.19977885
12729,114,1,453.01,453.01,2011-08-18 11:40:00,114,0.0087719298245614,1,0.9917414
12730,522,1,829.25,829.25,2010-07-06 12:19:00,522,0.0019157088122605,1,0.99893945
12731,24,17,25775.71,1516.2182352941177,2010-03-02 09:23:00,648,0.0262345679012345,0,0.28301194
12732,180,1,236.26,236.26,2011-06-13 11:33:00,180,0.0055555555555555,1,0.99522
12733,234,4,2424.87,606.2175,2010-01-19 13:23:00,689,0.0058055152394775,1,0.7638118
12734,353,3,639.65,213.21666666666667,2010-11-12 13:26:00,392,0.0076530612244897,1,0.46423414
12735,315,2,779.5699999999999,389.785,2011-01-06 14:26:00,337,0.0059347181008902,1,0.6070176
12736,333,1,234.0,234.0,2011-01-11 07:57:00,333,0.003003003003003,1,0.99856156
12737,499,2,3710.5,1855.25,2010-07-29 12:27:00,499,0.0040080160320641,1,0.8779517
12738,372,1,155.35,155.35,2010-12-02 18:27:00,372,0.0026881720430107,1,0.999342
12739,78,4,2726.73,681.6825,2010-11-10 14:27:00,394,0.0101522842639593,0,0.16115566
12740,64,1,427.6,427.6,2011-10-07 10:44:00,64,0.015625,0,0.0029491014
12741,529,2,406.07,203.035,2010-06-24 16:24:00,533,0.0037523452157598,1,0.90135235
12742,626,1,1201.52,1201.52,2010-03-24 12:43:00,626,0.0015974440894568,1,0.9989078
12743,134,2,540.13,270.065,2011-07-28 16:06:00,134,0.0149253731343283,1,0.37626347
12744,52,11,25317.06,2301.550909090909,2010-04-27 16:19:00,591,0.0186125211505922,0,0.13026783
12745,487,3,925.41,308.47,2010-01-26 16:22:00,682,0.0043988269794721,1,0.66531646
12746,541,1,254.55,254.55,2010-06-17 10:41:00,541,0.0018484288354898,1,0.9992842
12747,2,26,8898.48,342.24923076923073,2009-12-07 13:23:00,732,0.0355191256830601,0,0.033747826
12748,1,336,53539.64,159.34416666666667,2009-12-04 17:31:00,735,0.4571428571428571,0,0.012786672
12749,4,9,6897.36,766.3733333333333,2010-07-06 15:05:00,521,0.0172744721689059,0,0.1485474
12750,129,1,275.88,275.88,2011-08-03 09:13:00,129,0.0077519379844961,1,0.99025995
12751,445,1,268.27,268.27,2010-09-21 12:49:00,445,0.0022471910112359,1,0.99900985
12752,81,1,4366.78,4366.78,2011-09-19 13:32:00,81,0.0123456790123456,0,0.0049886373
12753,23,6,21429.39,3571.565,2010-12-12 11:44:00,363,0.0165289256198347,0,0.266827
12754,236,3,3010.74,1003.58,2011-02-04 10:31:00,309,0.0097087378640776,1,0.43723255
12755,281,11,5236.26,476.0236363636364,2010-01-15 11:57:00,694,0.015850144092219,1,0.23937134
12756,87,1,112.08,112.08,2011-09-14 09:31:00,87,0.0114942528735632,0,0.012385027
12757,16,13,7834.650000000001,602.6653846153847,2011-05-12 19:01:00,211,0.0616113744075829,0,0.019090068
12758,117,7,9903.24,1414.7485714285715,2009-12-01 14:40:00,738,0.0094850948509485,1,0.52085984
12759,52,8,5020.74,627.5925,2009-12-04 10:47:00,736,0.0108695652173913,0,0.28034738
12760,456,1,347.8,347.8,2010-09-10 08:50:00,456,0.0021929824561403,1,0.99912125
12761,458,2,782.95,391.475,2010-09-01 10:47:00,465,0.0043010752688172,1,0.72635156
12762,8,2,1898.52,949.26,2011-11-14 14:23:00,25,0.08,0,0.00094611425
12763,138,2,494.08,247.04,2010-12-05 15:46:00,369,0.005420054200542,1,0.5138798
12764,317,1,1693.88,1693.88,2011-01-27 10:19:00,317,0.0031545741324921,1,0.9983644
12765,472,6,1404.58,234.09666666666664,2010-03-08 09:43:00,642,0.0093457943925233,1,0.5096778
12766,4,9,8918.99,990.9988888888888,2010-10-28 09:29:00,408,0.0220588235294117,0,0.04100304
12767,376,1,949.82,949.82,2010-11-29 09:38:00,376,0.0026595744680851,1,0.9993305
12768,451,1,168.69,168.69,2010-09-15 12:08:00,451,0.0022172949002217,1,0.9993259
12769,239,1,1143.6,1143.6,2011-04-15 10:25:00,239,0.00418410041841,1,0.99742717
12770,211,2,3246.45,1623.225,2010-09-09 11:43:00,457,0.0043763676148796,1,0.6171765
12771,486,1,282.3,282.3,2010-08-11 11:51:00,486,0.0020576131687242,1,0.9990688
12772,60,1,892.47,892.47,2011-10-11 09:19:00,60,0.0166666666666666,0,0.002422341
12773,564,1,124.25,124.25,2010-05-24 17:30:00,564,0.00177304964539,1,0.9993286
12774,536,1,98.7,98.7,2010-06-22 10:38:00,536,0.001865671641791,1,0.99937445
12775,17,7,1686.12,240.8742857142857,2010-10-26 14:24:00,409,0.0171149144254278,0,0.117316626
12776,668,1,55.5,55.5,2010-02-10 12:11:00,668,0.0014970059880239,1,0.9991823
12777,458,1,519.45,519.45,2010-09-08 11:35:00,458,0.0021834061135371,1,0.99914527
12778,20,9,1775.68,197.29777777777775,2010-04-16 09:57:00,603,0.0149253731343283,0,0.29986167
12779,38,14,6474.11,462.43642857142856,2009-12-03 07:25:00,737,0.0189959294436906,0,0.09899934
12780,599,1,337.4,337.4,2010-04-20 09:40:00,599,0.001669449081803,1,0.9990734
12781,64,2,826.74,413.37,2011-02-28 08:43:00,285,0.0070175438596491,0,0.47712708
12782,5,11,4618.24,419.84,2010-07-08 13:31:00,519,0.0211946050096339,0,0.0873295
12783,2,6,2225.91,370.985,2011-09-25 15:35:00,75,0.08,0,0.0010079128
12784,9,3,1763.15,587.7166666666667,2010-06-28 13:06:00,529,0.0056710775047258,0,0.5206488
12785,364,3,1100.4,366.8,2009-12-08 13:56:00,731,0.0041039671682626,1,0.81891036
12786,610,1,728.5000000000001,728.5000000000001,2010-04-09 12:12:00,610,0.001639344262295,1,0.9989993
12787,10,4,862.1800000000001,215.545,2010-10-22 14:57:00,413,0.009685230024213,0,0.36503142
12788,463,4,444.9,111.225,2010-06-29 13:05:00,528,0.0075757575757575,1,0.62580967
12789,65,3,273.35,91.11666666666667,2010-01-15 12:06:00,694,0.0043227665706051,0,0.86210275
12790,192,2,591.85,295.925,2010-10-25 13:04:00,410,0.0048780487804878,1,0.505679
12791,374,6,863.51,143.91833333333332,2010-03-25 17:29:00,624,0.0096153846153846,1,0.5427285
12792,257,2,827.01,413.505,2010-06-23 10:49:00,535,0.0037383177570093,1,0.8607782
12793,335,3,885.53,295.1766666666667,2010-11-03 13:05:00,401,0.0074812967581047,1,0.45701942
12794,53,2,860.41,430.205,2011-09-02 12:01:00,99,0.0202020202020202,0,0.018337972
12795,19,1,430.48,430.48,2011-11-21 10:27:00,19,0.0526315789473684,0,0.0026753333
12796,628,1,381.0,381.0,2010-03-21 15:49:00,628,0.001592356687898,1,0.99912554
12797,366,2,552.08,276.04,2010-10-11 12:53:00,424,0.0047169811320754,1,0.65655917
12798,10,4,8510.93,2127.7325,2010-10-14 12:27:00,422,0.0094786729857819,0,0.24791005
12799,529,1,219.35,219.35,2010-06-28 15:57:00,529,0.0018903591682419,1,0.9991067
12800,470,3,584.25,194.75,2010-02-01 11:02:00,677,0.0044313146233382,1,0.72166157
12801,501,1,1071.82,1071.82,2010-07-27 09:38:00,501,0.0019960079840319,1,0.9988494
12802,187,7,2416.42,345.2028571428572,2010-05-25 09:34:00,564,0.0124113475177304,1,0.25096774
12803,393,1,1092.81,1092.81,2010-11-11 14:57:00,393,0.0025445292620865,1,0.9992812
12804,466,2,325.37,162.685,2010-07-27 13:52:00,500,0.004,1,0.898221
12805,382,4,1434.95,358.7375,2010-02-03 09:06:00,675,0.0059259259259259,1,0.73978335
12806,435,4,2878.96,719.74,2010-04-30 10:44:00,589,0.0067911714770797,1,0.5542412
12807,383,1,330.35,330.35,2010-11-21 14:21:00,383,0.0026109660574412,1,0.9993358
12808,37,5,776.7,155.34,2010-09-03 10:24:00,463,0.0107991360691144,0,0.5187076
12809,178,3,1755.94,585.3133333333334,2010-03-02 14:19:00,647,0.0046367851622874,1,0.6407058
12810,535,2,534.99,267.495,2010-02-01 09:52:00,677,0.0029542097488921,1,0.9666677
12811,261,5,1033.9,206.78000000000003,2010-10-08 12:20:00,428,0.0116822429906542,1,0.30675676
12812,45,1,229.64,229.64,2011-10-26 09:54:00,45,0.0222222222222222,0,0.0011186758
12813,502,3,1687.8,562.6,2010-01-15 16:52:00,693,0.0043290043290043,1,0.8904739
12814,102,1,125.92,125.92,2011-08-30 12:11:00,102,0.0098039215686274,1,0.98464984
12815,148,2,1063.46,531.73,2011-05-25 13:34:00,198,0.0101010101010101,1,0.5589249
12816,96,2,572.2,286.1,2011-06-16 13:24:00,176,0.0113636363636363,1,0.5399631
12817,281,3,690.98,230.32666666666668,2010-10-01 08:57:00,435,0.0068965517241379,1,0.49875012
12818,262,1,1542.08,1542.08,2011-03-23 12:06:00,262,0.0038167938931297,1,0.9982869
12819,458,1,540.52,540.52,2010-09-07 15:20:00,458,0.0021834061135371,1,0.99914527
12820,3,11,2689.52,244.50181818181815,2009-12-05 13:37:00,734,0.0149863760217983,0,0.17094702
12821,214,2,220.8,110.4,2010-04-07 15:14:00,611,0.0032733224222585,1,0.8619317
12822,71,2,948.88,474.44,2011-09-13 13:46:00,87,0.0229885057471264,0,0.0020862422
12823,75,18,6501.5,361.19444444444446,2010-01-29 12:52:00,679,0.0265095729013254,0,0.09883993
12824,60,1,397.12,397.12,2011-10-11 12:49:00,60,0.0166666666666666,0,0.002254627
12825,521,2,518.63,259.315,2010-03-08 10:17:00,642,0.0031152647975077,1,0.8960016
12826,3,12,2800.75,233.39583333333331,2009-12-18 10:43:00,722,0.0166204986149584,0,0.17276916
12827,6,3,430.15,143.38333333333333,2011-10-26 15:44:00,44,0.0681818181818181,0,0.00095599284
12828,3,6,1018.71,169.785,2011-08-01 16:16:00,130,0.0461538461538461,0,0.04748313
12829,337,3,385.3,128.43333333333334,2010-06-07 15:04:00,550,0.0054545454545454,1,0.7437411
12830,38,6,6814.64,1135.7733333333333,2011-06-21 10:53:00,172,0.0348837209302325,0,0.047153685
12831,262,3,451.11,150.37,2010-09-02 15:58:00,463,0.0064794816414686,1,0.75609004
12832,32,2,383.03,191.515,2011-09-02 13:48:00,98,0.0204081632653061,0,0.013042421
12833,145,1,417.38,417.38,2011-07-17 13:46:00,145,0.0068965517241379,1,0.9929523
12834,283,1,312.38,312.38,2011-03-02 09:49:00,283,0.0035335689045936,1,0.9974778
12835,428,41,5996.83,146.2641463414634,2009-12-03 12:13:00,737,0.0556309362279511,1,0.25616765
12836,59,15,6559.7300000000005,437.3153333333333,2009-12-01 14:19:00,738,0.0203252032520325,0,0.1114732
12837,173,2,662.66,331.33,2010-05-19 15:10:00,569,0.0035149384885764,1,0.8558817
12838,34,10,2975.91,297.591,2010-04-26 09:59:00,593,0.0168634064080944,0,0.19791824
12839,3,26,9669.12,371.8892307692308,2009-12-07 09:18:00,733,0.0354706684856753,0,0.036926884
12840,144,7,4041.97,577.4242857142857,2010-02-03 14:51:00,674,0.0103857566765578,1,0.4749107
12841,5,40,6958.2,173.95499999999998,2010-07-08 15:38:00,519,0.0770712909441233,0,0.020703217
12842,70,4,1917.99,479.4975,2009-12-02 08:15:00,738,0.005420054200542,0,0.67723423
12843,66,30,6583.36,219.4453333333333,2009-12-13 11:41:00,727,0.0412654745529573,0,0.03710665
12844,29,4,648.6,162.15,2010-04-25 11:51:00,594,0.0067340067340067,0,0.6122614
12845,267,4,354.09000000000003,88.52250000000001,2011-02-22 14:10:00,290,0.0137931034482758,1,0.50960594
12846,682,1,15.58,15.58,2010-01-26 16:29:00,682,0.001466275659824,1,0.9990588
12847,22,2,1609.0,804.5,2010-11-17 12:44:00,388,0.0051546391752577,0,0.49793777
12848,676,1,208.0,208.0,2010-02-02 12:45:00,676,0.0014792899408284,1,0.99920076
12849,31,6,3042.4700000000003,507.0783333333334,2010-04-27 13:44:00,591,0.0101522842639593,0,0.38096562
12850,446,1,330.0,330.0,2010-09-20 12:26:00,446,0.0022421524663677,1,0.9990688
12851,97,2,280.76,140.38,2010-08-19 15:13:00,477,0.0041928721174004,1,0.7875801
12852,295,1,311.55,311.55,2011-02-18 08:47:00,295,0.0033898305084745,1,0.9976647
12853,135,11,3907.5,355.22727272727275,2010-02-05 11:57:00,673,0.0163447251114413,1,0.22115469
12854,79,7,2970.9700000000003,424.42428571428576,2009-12-11 12:55:00,728,0.0096153846153846,0,0.38501683
12855,373,4,612.84,153.21,2010-11-02 18:16:00,402,0.0099502487562189,1,0.48034832
12856,8,6,2170.78,361.7966666666667,2011-10-07 12:38:00,64,0.09375,0,0.0010079128
12857,211,6,3688.0,614.6666666666666,2010-01-25 15:37:00,683,0.0087847730600292,1,0.56580025
12858,383,1,147.27,147.27,2010-11-21 12:55:00,383,0.0026109660574412,1,0.9994081
12859,459,1,575.1,575.1,2010-09-07 12:20:00,459,0.0021786492374727,1,0.999223
12860,693,1,54.22,54.22,2010-01-15 15:22:00,693,0.0014430014430014,1,0.99896824
12861,620,1,68.25,68.25,2010-03-30 11:39:00,620,0.0016129032258064,1,0.9992093
12862,426,2,984.62,492.31,2010-08-01 15:20:00,495,0.004040404040404,1,0.8307114
12863,52,6,2792.55,465.425,2010-04-29 13:54:00,589,0.0101867572156196,0,0.38096562
12864,138,2,299.57,149.785,2010-07-19 17:22:00,508,0.0039370078740157,1,0.898221
12865,26,4,3323.4700000000003,830.8675000000001,2010-08-20 12:20:00,477,0.0083857442348008,0,0.45146373
12866,283,3,1227.35,409.1166666666666,2010-07-25 11:37:00,503,0.0059642147117296,1,0.7048667
12867,26,13,7829.26,602.2507692307693,2009-12-16 16:25:00,723,0.0179806362378976,0,0.09675021
12868,186,8,2043.76,255.47,2010-11-12 10:05:00,393,0.0203562340966921,1,0.088103466
12869,682,1,337.67,337.67,2010-01-27 12:10:00,682,0.001466275659824,1,0.9988501
12870,375,3,1676.95,558.9833333333333,2010-03-25 14:32:00,624,0.0048076923076923,1,0.7858198
12871,84,3,744.02,248.00666666666663,2010-09-26 10:34:00,440,0.0068181818181818,0,0.47633317
12872,327,12,3283.96,273.66333333333336,2009-12-03 20:03:00,736,0.0163043478260869,1,0.1617922
12873,282,3,2027.3,675.7666666666667,2010-01-27 09:50:00,682,0.0043988269794721,1,0.7781326
